unit,duration,partner,sex,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
PC_POP,N_GE1,WORLD,T,AT	: 	76.62 	76.78 	75.92 	76.41 	76.43 	76.21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,BE	67.69 	64.79 b	58.52 	56.4 	55.56 	61.58 	49.57 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,BG	33.82 	34.72 	29.77 	28.38 	25.67 	22 	18.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,CH	89.83 	89.13 	89.78 	87.42 	86.42 	86.86 	85.99 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,CY	69.48 e	68.35 e	69.03 e	67.6 e	63.18 e	52.04 e	75.72 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,CZ	78.1 	81.55 	80.8 	80.52 	83.91 	73.58 	75.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,DE	75.32 	72.35 	75.41 	77.51 	77.13 	77.79 	77.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,DK	69.93 e	70.44 e	79.84 	78.84 	82.07 	82.18 	73.41 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,EA	66.46 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,EE	79.48 	67.7 	68.72 	66.1 	71.11 	61.84 	60.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,EL	42.81 	39.36 	35.56 	36.68 	38.84 	32.58 	37.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,ES	67.37 	65.64 	65.73 	62.8 b	53.93 	54.34 	53.35 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,EU25	66.68 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,EU27	64.22 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,EU28	64.04 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,FI	91.02 	91.33 	91.45 	90.65 	90.75 	90.69 	92.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,FR	74.31 	73.79 	73.11 	74.78 	74.29 	75.05 	75.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,HR	46.46 	43.08 	43.98 	42.93 b	49.04 	47.09 	51.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,HU	57.61 	56.64 	55.21 	52.96 	53.03 	51.68 	52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,IE	74.65 	74.2 	74.23 	74.29 	73.91 	70.44 	70.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,IT	44.87 	41.39 	41.88 	41.89 	37.9 b	41.74 	48.47 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,LT	57.33 	57.68 	57.29 	58.24 	57.87 	56.25 	51.94 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,LU	81.09 	81.25 	80.93 	82.92 	82.47 	82.78 	81.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,LV	: 	57.72 	58.98 	55.3 	52.51 	52.47 	61.46 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,ME	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,MK	39.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,MT	65.55 	64 	59.66 	51.7 	53.69 	50.39 	48.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,NL	85.02 	85.52 	85.28 	83.52 	83.69 	84.39 	85.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,NO	92.52 	90.34 	91.09 	89.71 	90.2 	91.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,PL	61.88 	59.24 	56.75 	54.1 	53.12 	52.11 	47.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,PT	44.79 	42.22 	42.38 	24.39 	23.87 	37.48 	36.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,RO	27.04 	26.76 	24.01 	26.32 	25.19 	23.57 	21.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,SE	84.94 	81.88 b	78.79 	81.05 	75.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,SI	69.3 	65.64 	66.59 	62.63 	62.85 e	61.46 e	63.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,SK	73.24 	70.69 	66.14 	60.1 	53.49 	56.03 b	54.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,WORLD,T,UK	: 	: 	64.08 	64.08 	64.08 	64.08 	65.69 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,AT	: 	9.12 	8.22 	8.83 	9.19 	8.35 	9.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,BE	3.15 	2.97 b	2.03 u	2.68 	2.35 	2.72 	3.93 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,BG	19.26 	19.37 	15.69 	17.28 	14.27 	10.93 	8.94 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,CH	6.17 u	6.71 u	7.43 u	7.05 u	9.01 	9.43 	10.03 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,CY	12.73 e	12.76 e	11.93 e	15.04 e	10.57 e	7.64 e	7.64 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,CZ	22.78 	25.67 	25.23 	25.85 	30 	24.91 	22.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,DE	12.92 	12.76 	15 	17.53 	18.06 	16.77 	15.76 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,DK	17.9 e	16.64 e	21.21 	20.01 	19.55 	18.45 	16.85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,EE	7.96 u	13.24 u	8.71 u	8.46 	11.08 	10.3 	10.47 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,EL	30.16 	28.61 	24.59 	25.82 	27.99 	23.47 	25.64 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,ES	33.83 	32.94 	34.04 	32.08 b	29.21 	30.64 	29.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,FI	25.73 	27.55 	27.04 	28.5 	30.45 	29.3 	29.79 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,FR	35.38 	36.48 	40.22 	43.29 	43.34 	44.19 	45.32 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,HR	22.32 	22.38 	21 	19.34 b	23.58 	17.69 	22.79 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,HU	17.94 	16.73 	18.62 	18.81 	19.77 	19.52 	19.83 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,IE	5.85 	8.43 	8.11 	9.61 	9.21 	9.61 	8.27 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,IT	23.87 	21.73 	21.03 	24.05 	21.18 b	24.03 	27.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,LT	4.74 	4.72 	4.7 	5.35 	5.75 	5.07 	4.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,LU	: c	: c	: c	: c	0.35 	0 u	0.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,LV	: 	6.43 	6.44 	6.15 	4.93 	6.68 	8.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,ME	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,MK	5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,MT	6.11 	5.05 	4.88 	5.69 	7.17 	6.7 	7.01 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,NL	14.71 	16.13 	17.86 	16.38 	16.92 	17.1 	18.83 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,NO	14.11 	14.02 	19.14 	11.84 	14.18 	11.27 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,PL	28.31 	27.6 	26.31 	25.34 	23.08 	23.58 	26.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,PT	21.33 	20.76 	20.77 	11.34 	11.37 	20.59 	15.97 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,RO	8.88 	8.33 	7.94 	8.87 	8.73 	8.49 	8.54 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,SE	14.59 	11.61 b	11.04 	11.81 	10.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,SI	8.57 	7.42 	8.78 	7.33 	9.21 e	8.2 e	8.64 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,SK	21.37 	17.6 	16.85 	16.19 	12.79 	15.72 b	14.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,F,UK	: 	: 	15.27 	14.67 	14.94 	18.22 	22.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,AT	: 	8.34 	9.23 	8.26 	8.43 	8.24 	10.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,BE	3.05 	2.74 b	2.06 u	2.03 u	1.82 	3.04 	3.57 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,BG	20.2 	23.43 	19.38 	18.7 	15.43 	13.04 	9.38 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,CH	7.23 u	8.28 u	8.05 u	7.76 u	8.08 u	7.58 u	9.84 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,CY	13.17 e	12.71 e	13.38 e	17.06 e	10.47 e	6.41 e	8.65 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,CZ	22.7 	27.59 	28.56 	25.69 	29.59 	24.02 	23.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,DE	12.04 	13.86 	14.46 	14.34 	14.22 	14.51 	16.35 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,DK	17.61 e	13.79 e	17.24 	18.69 	21.14 	19.73 	16.32 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,EE	8.22 u	: c	13.76 u	10.48 	10.56 	9.58 	10.63 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,EL	30.03 	28.33 	24.35 	24.95 	28.32 	23.28 	24.59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,ES	32.66 	31.23 	33.08 	32.28 b	28.62 	29.15 	28.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,FI	29.5 	25.9 	29.51 	31.63 	29.18 	28.22 	29.6 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,FR	36.7 	35.55 	42.07 	42.8 	42.66 	43.62 	44.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,HR	22.73 	20.61 	24.37 	22.6 b	20.93 	19.74 	19.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,HU	17.64 	16.99 	18.29 	18.22 	19.14 	19.82 	18.75 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,IE	6.93 	8.52 	7.63 	8.25 	8.78 	8.32 	8.78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,IT	24.19 	21.85 	22.19 	23.25 	22.04 b	23.64 	28.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,LT	5.57 	5.57 	6.16 	7.17 	6.47 	5.87 	4.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,LU	: c	: c	: c	0 u	1.25 	0.42 	0.45 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,LV	: 	7.59 	7.23 	5.98 	5.78 	7.51 	8.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,ME	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,MK	4.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,MT	5.17 	6.91 	6.03 	5.01 	7.33 	4.68 	7.58 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,NL	15.48 	14.56 	15.69 	16.8 	17.04 	17.51 	17.35 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,NO	13.68 	16.48 	16.38 	13.53 	16.19 	14.76 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,PL	26.78 	26.38 	26.23 	24.56 	21.42 	26.23 	18.63 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,PT	20 	19.47 	19.68 	11.47 	11.19 	18.9 	15.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,RO	9.82 	9.11 	8.6 	9.45 	9.24 	9.02 	9.79 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,SE	16.35 	14.03 b	10.31 	8.47 	10.27 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,SI	7.85 	6.34 	8.06 	8.23 	7.22 e	7.43 e	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,SK	18.27 	15.45 	17.96 	14.39 	15.11 	14.2 b	12.75 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,M,UK	: 	: 	16.13 	16.72 	16.24 	18.68 	18.68 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,AT	: 	8.74 	8.71 	8.55 	8.82 	8.3 	9.79 	9.6 	9.2 	10.4 	10.6 	10.3 	19.1 	10.6 	16.4 	16.8 	10.1 	12.5 	10.6 	11.8 	11.3 	: 	11.2 	: 	: 
PC_POP,N_GE4,DOM,T,BE	3.1 	2.85 b	2.04 	2.36 	2.09 	2.88 	3.76 	4.3 	3.5 	4.9 	5.2 	4.9 	5.6 	6 	6 	5.7 	5.7 	5.5 	: 	6 	8.3 	: 	11.2 	: 	: 
PC_POP,N_GE4,DOM,T,BG	19.7 	21.28 	17.44 	17.95 	14.82 	11.95 	9.15 b	13.5 e	13.4 e	18.3 e	13.2 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,CH	6.69 	7.48 	7.74 	7.4 	8.55 	8.53 	9.94 	13.6 	10.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,CY	12.95 e	12.73 e	12.63 e	16.01 e	10.52 e	7.05 e	8.12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,CZ	22.74 	26.61 	26.86 	25.77 	29.8 	24.48 	23.09 	23.1 	31.8 	29.4 e	24.4 e	25.9 	24.7 	27.5 	26.6 	24.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,DE	12.49 	13.3 	14.73 	15.98 	16.19 	15.67 	16.05 	21.5 	21.7 	26.2 e	22.6 	21.4 	24.5 	25.7 	19.8 	19.8 	20.7 	27.2 	24.8 	22.4 	21.9 	23.7 	: 	: 	: 
PC_POP,N_GE4,DOM,T,DK	17.76 e	15.23 e	19.25 	19.36 	20.34 	19.08 	16.59 	15.3 	10.4 	10.2 	10.5 	9.7 	9.7 	14.3 	13.6 	18.2 	15.4 	15.2 	17.8 	15.3 	17.1 	15.9 	19.6 	: 	: 
PC_POP,N_GE4,DOM,T,EE	8.08 u	11.56 	11.03 	9.39 	10.84 	9.97 	10.54 b	: 	: 	8.4 	6.1 	7.3 	6.2 	10.3 	9.5 	9.5 	13 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,EL	30.09 	28.48 	24.47 	25.4 	28.15 	23.38 	25.13 	26 	27.7 	36.4 	36.2 	37 	38.4 	41 	30.9 	38.1 	37.4 	38.5 	42.4 	39.2 	54.2 	61.3 	72.9 	35.7 	36.1 
PC_POP,N_GE4,DOM,T,ES	33.25 	32.1 	33.56 	32.18 b	28.92 	29.92 	28.59 	29.8 	27.8 	31.1 	32.5 	33.4 	34.8 	31.6 	26.7 	43.9 	44.6 	45.5 	73.7 	58.2 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,EU27	: 	: 	: 	: 	: 	: 	: 	24.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,EU28	: 	: 	: 	: 	: 	: 	: 	24.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,FI	27.6 	26.73 	28.26 	30.05 	29.82 	28.77 	29.7 b	26.2 	25.8 	25.6 	25.8 	28.8 	24.5 	27.1 	27.5 	30.4 	29.8 	28.3 	28.3 	26.7 	28.4 	29.5 	26.6 	34.4 	28.9 
PC_POP,N_GE4,DOM,T,FR	36.01 	36.04 	41.18 	43.06 	43.02 	43.92 	44.75 	43.4 	43.4 	44.9 	45 	45.5 	45.6 	46.4 	39.9 	41.2 	: 	41 	40.5 	41.9 	42.4 	43.6 	: 	: 	: 
PC_POP,N_GE4,DOM,T,HR	22.52 	21.45 	22.6 	20.9 b	22.32 	18.76 	21.3 	20.7 	27.5 	24.5 	23.6 	21.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,HU	17.8 	16.85 	18.47 	18.54 	19.47 	19.66 	19.33 b	17.3 	30.4 	30.5 	34.7 	20.6 	26.3 	33.7 	33 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,IE	6.38 	8.47 	7.87 	8.94 	9 	8.97 	8.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17.2 	22.8 	36.1 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,IT	24.02 	21.79 	21.59 	23.66 	21.59 b	23.84 	27.67 	27.8 	30.1 	30.7 	30 	35.7 	35.7 	35.5 	35.6 	36.3 	36 	35.4 	34.4 	31.8 	32.6 	35.9 	: 	: 	: 
PC_POP,N_GE4,DOM,T,LT	5.12 	5.1 	5.36 	6.17 	6.07 	5.43 	4.8 	9.7 	8.9 	9.7 	8.1 	5.2 	5.6 	4.9 	12.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,LU	: c	: c	: c	: c	0.8 	0.21 	0.43 	0 	0.2 	: 	: 	: 	0.3 	0.3 	0.3 	0.3 	0.6 	0.3 	0.3 	0.9 	0.3 	0.6 	: 	: 	: 
PC_POP,N_GE4,DOM,T,LV	: 	6.95 	6.79 	6.08 	5.31 	7.05 	8.33 	6.8 	9.8 	10.2 	10.2 	10.2 	11.4 	13.4 	14.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE4,DOM,T,ME	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
