	time	month	country	tas	pr
19467	2010M11	11	Poland	2.5760713930388848	67.64265470160112
21267	2010M12	12	Poland	-0.7236116762163511	70.4998601842863
1503	2011M01	1	Poland	-2.510242377429932	64.46175935595443
3303	2011M02	2	Poland	-2.234703120497269	54.73561096936518
5103	2011M03	3	Poland	0.8507212320564249	55.56354640679851
6903	2011M04	4	Poland	5.459078188339851	57.31460475255704
8703	2011M05	5	Poland	11.291688480940591	67.54578644718075
10503	2011M06	6	Poland	15.9845898668913	70.22096033430999
12303	2011M07	7	Poland	18.270954387232962	71.10367033198666
14103	2011M08	8	Poland	16.97617051873074	62.491519334315925
15903	2011M09	9	Poland	12.427744773839184	55.588588283941846
17703	2011M10	10	Poland	7.52138479724174	62.144372601002964
19503	2011M11	11	Poland	2.5760713930388848	67.64265470160112
21303	2011M12	12	Poland	-0.7236116762163511	70.4998601842863
1539	2012M01	1	Poland	-2.510242377429932	64.46175935595443
3339	2012M02	2	Poland	-2.234703120497269	54.73561096936518
5139	2012M03	3	Poland	0.8507212320564249	55.56354640679851
6939	2012M04	4	Poland	5.459078188339851	57.31460475255704
8739	2012M05	5	Poland	11.291688480940591	67.54578644718075
10539	2012M06	6	Poland	15.9845898668913	70.22096033430999
12339	2012M07	7	Poland	18.270954387232962	71.10367033198666
14139	2012M08	8	Poland	16.97617051873074	62.491519334315925
15939	2012M09	9	Poland	12.427744773839184	55.588588283941846
17739	2012M10	10	Poland	7.52138479724174	62.144372601002964
19539	2012M11	11	Poland	2.5760713930388848	67.64265470160112
21339	2012M12	12	Poland	-0.7236116762163511	70.4998601842863
1575	2013M01	1	Poland	-2.510242377429932	64.46175935595443
3375	2013M02	2	Poland	-2.234703120497269	54.73561096936518
5175	2013M03	3	Poland	0.8507212320564249	55.56354640679851
6975	2013M04	4	Poland	5.459078188339851	57.31460475255704
8775	2013M05	5	Poland	11.291688480940591	67.54578644718075
10575	2013M06	6	Poland	15.9845898668913	70.22096033430999
12375	2013M07	7	Poland	18.270954387232962	71.10367033198666
14175	2013M08	8	Poland	16.97617051873074	62.491519334315925
15975	2013M09	9	Poland	12.427744773839184	55.588588283941846
17775	2013M10	10	Poland	7.52138479724174	62.144372601002964
19575	2013M11	11	Poland	2.5760713930388848	67.64265470160112
21375	2013M12	12	Poland	-0.7236116762163511	70.4998601842863
1611	2014M01	1	Poland	-2.510242377429932	64.46175935595443
3411	2014M02	2	Poland	-2.234703120497269	54.73561096936518
5211	2014M03	3	Poland	0.8507212320564249	55.56354640679851
7011	2014M04	4	Poland	5.459078188339851	57.31460475255704
8811	2014M05	5	Poland	11.291688480940591	67.54578644718075
10611	2014M06	6	Poland	15.9845898668913	70.22096033430999
12411	2014M07	7	Poland	18.270954387232962	71.10367033198666
14211	2014M08	8	Poland	16.97617051873074	62.491519334315925
16011	2014M09	9	Poland	12.427744773839184	55.588588283941846
17811	2014M10	10	Poland	7.52138479724174	62.144372601002964
19611	2014M11	11	Poland	2.5760713930388848	67.64265470160112
21411	2014M12	12	Poland	-0.7236116762163511	70.4998601842863
1647	2015M01	1	Poland	-2.510242377429932	64.46175935595443
3447	2015M02	2	Poland	-2.234703120497269	54.73561096936518
5247	2015M03	3	Poland	0.8507212320564249	55.56354640679851
7047	2015M04	4	Poland	5.459078188339851	57.31460475255704
8847	2015M05	5	Poland	11.291688480940591	67.54578644718075
10647	2015M06	6	Poland	15.9845898668913	70.22096033430999
12447	2015M07	7	Poland	18.270954387232962	71.10367033198666
14247	2015M08	8	Poland	16.97617051873074	62.491519334315925
16047	2015M09	9	Poland	12.427744773839184	55.588588283941846
17847	2015M10	10	Poland	7.52138479724174	62.144372601002964
19647	2015M11	11	Poland	2.5760713930388848	67.64265470160112
21447	2015M12	12	Poland	-0.7236116762163511	70.4998601842863
1683	2016M01	1	Poland	-2.510242377429932	64.46175935595443
3483	2016M02	2	Poland	-2.234703120497269	54.73561096936518
5283	2016M03	3	Poland	0.8507212320564249	55.56354640679851
7083	2016M04	4	Poland	5.459078188339851	57.31460475255704
8883	2016M05	5	Poland	11.291688480940591	67.54578644718075
10683	2016M06	6	Poland	15.9845898668913	70.22096033430999
12483	2016M07	7	Poland	18.270954387232962	71.10367033198666
14283	2016M08	8	Poland	16.97617051873074	62.491519334315925
16083	2016M09	9	Poland	12.427744773839184	55.588588283941846
17883	2016M10	10	Poland	7.52138479724174	62.144372601002964
19683	2016M11	11	Poland	2.5760713930388848	67.64265470160112
21483	2016M12	12	Poland	-0.7236116762163511	70.4998601842863
1719	2017M01	1	Poland	-2.510242377429932	64.46175935595443
3519	2017M02	2	Poland	-2.234703120497269	54.73561096936518
5319	2017M03	3	Poland	0.8507212320564249	55.56354640679851
7119	2017M04	4	Poland	5.459078188339851	57.31460475255704
8919	2017M05	5	Poland	11.291688480940591	67.54578644718075
10719	2017M06	6	Poland	15.9845898668913	70.22096033430999
12519	2017M07	7	Poland	18.270954387232962	71.10367033198666
14319	2017M08	8	Poland	16.97617051873074	62.491519334315925
16119	2017M09	9	Poland	12.427744773839184	55.588588283941846
17919	2017M10	10	Poland	7.52138479724174	62.144372601002964
19719	2017M11	11	Poland	2.5760713930388848	67.64265470160112
21519	2017M12	12	Poland	-0.7236116762163511	70.4998601842863
1755	2018M01	1	Poland	-2.510242377429932	64.46175935595443
3555	2018M02	2	Poland	-2.234703120497269	54.73561096936518
5355	2018M03	3	Poland	0.8507212320564249	55.56354640679851
7155	2018M04	4	Poland	5.459078188339851	57.31460475255704
8955	2018M05	5	Poland	11.291688480940591	67.54578644718075
10755	2018M06	6	Poland	15.9845898668913	70.22096033430999
12555	2018M07	7	Poland	18.270954387232962	71.10367033198666
14355	2018M08	8	Poland	16.97617051873074	62.491519334315925
16155	2018M09	9	Poland	12.427744773839184	55.588588283941846
17955	2018M10	10	Poland	7.52138479724174	62.144372601002964
19755	2018M11	11	Poland	2.5760713930388848	67.64265470160112
21555	2018M12	12	Poland	-0.7236116762163511	70.4998601842863
1791	2019M01	1	Poland	-2.510242377429932	64.46175935595443
3591	2019M02	2	Poland	-2.234703120497269	54.73561096936518
5391	2019M03	3	Poland	0.8507212320564249	55.56354640679851
7191	2019M04	4	Poland	5.459078188339851	57.31460475255704
8991	2019M05	5	Poland	11.291688480940591	67.54578644718075
10791	2019M06	6	Poland	15.9845898668913	70.22096033430999
12591	2019M07	7	Poland	18.270954387232962	71.10367033198666
14391	2019M08	8	Poland	16.97617051873074	62.491519334315925
16191	2019M09	9	Poland	12.427744773839184	55.588588283941846
17991	2019M10	10	Poland	7.52138479724174	62.144372601002964
19791	2019M11	11	Poland	2.5760713930388848	67.64265470160112
21591	2019M12	12	Poland	-0.7236116762163511	70.4998601842863
28	1970M01	1	Portugal	12.171156383568952	91.28566178389366
1828	1970M02	2	Portugal	12.073733811392762	72.01679265137666
3628	1970M03	3	Portugal	12.80517272924662	69.44102663308666
5428	1970M04	4	Portugal	13.766430373476526	52.47438717799362
7228	1970M05	5	Portugal	15.51968020472238	38.991771925109525
9028	1970M06	6	Portugal	18.33689313640667	25.568897960145765
10828	1970M07	7	Portugal	20.835044498184285	18.390166383402164
12628	1970M08	8	Portugal	21.40199919137714	19.05699507823019
14428	1970M09	9	Portugal	20.24995364233714	29.39239174008238
16228	1970M10	10	Portugal	17.540442185607148	58.10985651936082
18028	1970M11	11	Portugal	15.01715145974081	85.50192688251285
19828	1970M12	12	Portugal	13.191649664467622	101.26034837771952
64	1971M01	1	Portugal	12.171156383568952	91.28566178389366
1864	1971M02	2	Portugal	12.073733811392762	72.01679265137666
3664	1971M03	3	Portugal	12.80517272924662	69.44102663308666
5464	1971M04	4	Portugal	13.766430373476526	52.47438717799362
7264	1971M05	5	Portugal	15.51968020472238	38.991771925109525
9064	1971M06	6	Portugal	18.33689313640667	25.568897960145765
10864	1971M07	7	Portugal	20.835044498184285	18.390166383402164
12664	1971M08	8	Portugal	21.40199919137714	19.05699507823019
14464	1971M09	9	Portugal	20.24995364233714	29.39239174008238
16264	1971M10	10	Portugal	17.540442185607148	58.10985651936082
18064	1971M11	11	Portugal	15.01715145974081	85.50192688251285
19864	1971M12	12	Portugal	13.191649664467622	101.26034837771952
100	1972M01	1	Portugal	12.171156383568952	91.28566178389366
1900	1972M02	2	Portugal	12.073733811392762	72.01679265137666
3700	1972M03	3	Portugal	12.80517272924662	69.44102663308666
5500	1972M04	4	Portugal	13.766430373476526	52.47438717799362
7300	1972M05	5	Portugal	15.51968020472238	38.991771925109525
9100	1972M06	6	Portugal	18.33689313640667	25.568897960145765
10900	1972M07	7	Portugal	20.835044498184285	18.390166383402164
12700	1972M08	8	Portugal	21.40199919137714	19.05699507823019
14500	1972M09	9	Portugal	20.24995364233714	29.39239174008238
16300	1972M10	10	Portugal	17.540442185607148	58.10985651936082
18100	1972M11	11	Portugal	15.01715145974081	85.50192688251285
19900	1972M12	12	Portugal	13.191649664467622	101.26034837771952
136	1973M01	1	Portugal	12.171156383568952	91.28566178389366
1936	1973M02	2	Portugal	12.073733811392762	72.01679265137666
3736	1973M03	3	Portugal	12.80517272924662	69.44102663308666
5536	1973M04	4	Portugal	13.766430373476526	52.47438717799362
7336	1973M05	5	Portugal	15.51968020472238	38.991771925109525
9136	1973M06	6	Portugal	18.33689313640667	25.568897960145765
10936	1973M07	7	Portugal	20.835044498184285	18.390166383402164
12736	1973M08	8	Portugal	21.40199919137714	19.05699507823019
14536	1973M09	9	Portugal	20.24995364233714	29.39239174008238
16336	1973M10	10	Portugal	17.540442185607148	58.10985651936082
18136	1973M11	11	Portugal	15.01715145974081	85.50192688251285
19936	1973M12	12	Portugal	13.191649664467622	101.26034837771952
172	1974M01	1	Portugal	12.171156383568952	91.28566178389366
1972	1974M02	2	Portugal	12.073733811392762	72.01679265137666
3772	1974M03	3	Portugal	12.80517272924662	69.44102663308666
5572	1974M04	4	Portugal	13.766430373476526	52.47438717799362
7372	1974M05	5	Portugal	15.51968020472238	38.991771925109525
9172	1974M06	6	Portugal	18.33689313640667	25.568897960145765
10972	1974M07	7	Portugal	20.835044498184285	18.390166383402164
12772	1974M08	8	Portugal	21.40199919137714	19.05699507823019
14572	1974M09	9	Portugal	20.24995364233714	29.39239174008238
16372	1974M10	10	Portugal	17.540442185607148	58.10985651936082
18172	1974M11	11	Portugal	15.01715145974081	85.50192688251285
19972	1974M12	12	Portugal	13.191649664467622	101.26034837771952
208	1975M01	1	Portugal	12.171156383568952	91.28566178389366
2008	1975M02	2	Portugal	12.073733811392762	72.01679265137666
3808	1975M03	3	Portugal	12.80517272924662	69.44102663308666
5608	1975M04	4	Portugal	13.766430373476526	52.47438717799362
7408	1975M05	5	Portugal	15.51968020472238	38.991771925109525
9208	1975M06	6	Portugal	18.33689313640667	25.568897960145765
11008	1975M07	7	Portugal	20.835044498184285	18.390166383402164
12808	1975M08	8	Portugal	21.40199919137714	19.05699507823019
14608	1975M09	9	Portugal	20.24995364233714	29.39239174008238
16408	1975M10	10	Portugal	17.540442185607148	58.10985651936082
18208	1975M11	11	Portugal	15.01715145974081	85.50192688251285
20008	1975M12	12	Portugal	13.191649664467622	101.26034837771952
244	1976M01	1	Portugal	12.171156383568952	91.28566178389366
2044	1976M02	2	Portugal	12.073733811392762	72.01679265137666
3844	1976M03	3	Portugal	12.80517272924662	69.44102663308666
5644	1976M04	4	Portugal	13.766430373476526	52.47438717799362
7444	1976M05	5	Portugal	15.51968020472238	38.991771925109525
9244	1976M06	6	Portugal	18.33689313640667	25.568897960145765
11044	1976M07	7	Portugal	20.835044498184285	18.390166383402164
12844	1976M08	8	Portugal	21.40199919137714	19.05699507823019
14644	1976M09	9	Portugal	20.24995364233714	29.39239174008238
16444	1976M10	10	Portugal	17.540442185607148	58.10985651936082
18244	1976M11	11	Portugal	15.01715145974081	85.50192688251285
20044	1976M12	12	Portugal	13.191649664467622	101.26034837771952
280	1977M01	1	Portugal	12.171156383568952	91.28566178389366
2080	1977M02	2	Portugal	12.073733811392762	72.01679265137666
3880	1977M03	3	Portugal	12.80517272924662	69.44102663308666
5680	1977M04	4	Portugal	13.766430373476526	52.47438717799362
7480	1977M05	5	Portugal	15.51968020472238	38.991771925109525
9280	1977M06	6	Portugal	18.33689313640667	25.568897960145765
11080	1977M07	7	Portugal	20.835044498184285	18.390166383402164
12880	1977M08	8	Portugal	21.40199919137714	19.05699507823019
14680	1977M09	9	Portugal	20.24995364233714	29.39239174008238
16480	1977M10	10	Portugal	17.540442185607148	58.10985651936082
18280	1977M11	11	Portugal	15.01715145974081	85.50192688251285
20080	1977M12	12	Portugal	13.191649664467622	101.26034837771952
316	1978M01	1	Portugal	12.171156383568952	91.28566178389366
2116	1978M02	2	Portugal	12.073733811392762	72.01679265137666
3916	1978M03	3	Portugal	12.80517272924662	69.44102663308666
5716	1978M04	4	Portugal	13.766430373476526	52.47438717799362
7516	1978M05	5	Portugal	15.51968020472238	38.991771925109525
9316	1978M06	6	Portugal	18.33689313640667	25.568897960145765
11116	1978M07	7	Portugal	20.835044498184285	18.390166383402164
12916	1978M08	8	Portugal	21.40199919137714	19.05699507823019
14716	1978M09	9	Portugal	20.24995364233714	29.39239174008238
16516	1978M10	10	Portugal	17.540442185607148	58.10985651936082
18316	1978M11	11	Portugal	15.01715145974081	85.50192688251285
20116	1978M12	12	Portugal	13.191649664467622	101.26034837771952
352	1979M01	1	Portugal	12.171156383568952	91.28566178389366
2152	1979M02	2	Portugal	12.073733811392762	72.01679265137666
3952	1979M03	3	Portugal	12.80517272924662	69.44102663308666
5752	1979M04	4	Portugal	13.766430373476526	52.47438717799362
7552	1979M05	5	Portugal	15.51968020472238	38.991771925109525
9352	1979M06	6	Portugal	18.33689313640667	25.568897960145765
11152	1979M07	7	Portugal	20.835044498184285	18.390166383402164
12952	1979M08	8	Portugal	21.40199919137714	19.05699507823019
14752	1979M09	9	Portugal	20.24995364233714	29.39239174008238
16552	1979M10	10	Portugal	17.540442185607148	58.10985651936082
18352	1979M11	11	Portugal	15.01715145974081	85.50192688251285
20152	1979M12	12	Portugal	13.191649664467622	101.26034837771952
388	1980M01	1	Portugal	12.171156383568952	91.28566178389366
2188	1980M02	2	Portugal	12.073733811392762	72.01679265137666
3988	1980M03	3	Portugal	12.80517272924662	69.44102663308666
5788	1980M04	4	Portugal	13.766430373476526	52.47438717799362
7588	1980M05	5	Portugal	15.51968020472238	38.991771925109525
9388	1980M06	6	Portugal	18.33689313640667	25.568897960145765
11188	1980M07	7	Portugal	20.835044498184285	18.390166383402164
12988	1980M08	8	Portugal	21.40199919137714	19.05699507823019
14788	1980M09	9	Portugal	20.24995364233714	29.39239174008238
16588	1980M10	10	Portugal	17.540442185607148	58.10985651936082
18388	1980M11	11	Portugal	15.01715145974081	85.50192688251285
20188	1980M12	12	Portugal	13.191649664467622	101.26034837771952
424	1981M01	1	Portugal	12.171156383568952	91.28566178389366
2224	1981M02	2	Portugal	12.073733811392762	72.01679265137666
4024	1981M03	3	Portugal	12.80517272924662	69.44102663308666
5824	1981M04	4	Portugal	13.766430373476526	52.47438717799362
7624	1981M05	5	Portugal	15.51968020472238	38.991771925109525
9424	1981M06	6	Portugal	18.33689313640667	25.568897960145765
11224	1981M07	7	Portugal	20.835044498184285	18.390166383402164
13024	1981M08	8	Portugal	21.40199919137714	19.05699507823019
14824	1981M09	9	Portugal	20.24995364233714	29.39239174008238
16624	1981M10	10	Portugal	17.540442185607148	58.10985651936082
18424	1981M11	11	Portugal	15.01715145974081	85.50192688251285
20224	1981M12	12	Portugal	13.191649664467622	101.26034837771952
460	1982M01	1	Portugal	12.171156383568952	91.28566178389366
2260	1982M02	2	Portugal	12.073733811392762	72.01679265137666
4060	1982M03	3	Portugal	12.80517272924662	69.44102663308666
5860	1982M04	4	Portugal	13.766430373476526	52.47438717799362
7660	1982M05	5	Portugal	15.51968020472238	38.991771925109525
9460	1982M06	6	Portugal	18.33689313640667	25.568897960145765
11260	1982M07	7	Portugal	20.835044498184285	18.390166383402164
13060	1982M08	8	Portugal	21.40199919137714	19.05699507823019
14860	1982M09	9	Portugal	20.24995364233714	29.39239174008238
16660	1982M10	10	Portugal	17.540442185607148	58.10985651936082
18460	1982M11	11	Portugal	15.01715145974081	85.50192688251285
20260	1982M12	12	Portugal	13.191649664467622	101.26034837771952
496	1983M01	1	Portugal	12.171156383568952	91.28566178389366
2296	1983M02	2	Portugal	12.073733811392762	72.01679265137666
4096	1983M03	3	Portugal	12.80517272924662	69.44102663308666
5896	1983M04	4	Portugal	13.766430373476526	52.47438717799362
7696	1983M05	5	Portugal	15.51968020472238	38.991771925109525
9496	1983M06	6	Portugal	18.33689313640667	25.568897960145765
11296	1983M07	7	Portugal	20.835044498184285	18.390166383402164
13096	1983M08	8	Portugal	21.40199919137714	19.05699507823019
14896	1983M09	9	Portugal	20.24995364233714	29.39239174008238
16696	1983M10	10	Portugal	17.540442185607148	58.10985651936082
18496	1983M11	11	Portugal	15.01715145974081	85.50192688251285
20296	1983M12	12	Portugal	13.191649664467622	101.26034837771952
532	1984M01	1	Portugal	12.171156383568952	91.28566178389366
2332	1984M02	2	Portugal	12.073733811392762	72.01679265137666
4132	1984M03	3	Portugal	12.80517272924662	69.44102663308666
5932	1984M04	4	Portugal	13.766430373476526	52.47438717799362
7732	1984M05	5	Portugal	15.51968020472238	38.991771925109525
9532	1984M06	6	Portugal	18.33689313640667	25.568897960145765
11332	1984M07	7	Portugal	20.835044498184285	18.390166383402164
13132	1984M08	8	Portugal	21.40199919137714	19.05699507823019
14932	1984M09	9	Portugal	20.24995364233714	29.39239174008238
16732	1984M10	10	Portugal	17.540442185607148	58.10985651936082
18532	1984M11	11	Portugal	15.01715145974081	85.50192688251285
20332	1984M12	12	Portugal	13.191649664467622	101.26034837771952
568	1985M01	1	Portugal	12.171156383568952	91.28566178389366
2368	1985M02	2	Portugal	12.073733811392762	72.01679265137666
4168	1985M03	3	Portugal	12.80517272924662	69.44102663308666
5968	1985M04	4	Portugal	13.766430373476526	52.47438717799362
7768	1985M05	5	Portugal	15.51968020472238	38.991771925109525
9568	1985M06	6	Portugal	18.33689313640667	25.568897960145765
11368	1985M07	7	Portugal	20.835044498184285	18.390166383402164
13168	1985M08	8	Portugal	21.40199919137714	19.05699507823019
14968	1985M09	9	Portugal	20.24995364233714	29.39239174008238
16768	1985M10	10	Portugal	17.540442185607148	58.10985651936082
18568	1985M11	11	Portugal	15.01715145974081	85.50192688251285
20368	1985M12	12	Portugal	13.191649664467622	101.26034837771952
604	1986M01	1	Portugal	12.171156383568952	91.28566178389366
2404	1986M02	2	Portugal	12.073733811392762	72.01679265137666
4204	1986M03	3	Portugal	12.80517272924662	69.44102663308666
6004	1986M04	4	Portugal	13.766430373476526	52.47438717799362
7804	1986M05	5	Portugal	15.51968020472238	38.991771925109525
9604	1986M06	6	Portugal	18.33689313640667	25.568897960145765
11404	1986M07	7	Portugal	20.835044498184285	18.390166383402164
13204	1986M08	8	Portugal	21.40199919137714	19.05699507823019
15004	1986M09	9	Portugal	20.24995364233714	29.39239174008238
16804	1986M10	10	Portugal	17.540442185607148	58.10985651936082
18604	1986M11	11	Portugal	15.01715145974081	85.50192688251285
20404	1986M12	12	Portugal	13.191649664467622	101.26034837771952
640	1987M01	1	Portugal	12.171156383568952	91.28566178389366
2440	1987M02	2	Portugal	12.073733811392762	72.01679265137666
4240	1987M03	3	Portugal	12.80517272924662	69.44102663308666
6040	1987M04	4	Portugal	13.766430373476526	52.47438717799362
7840	1987M05	5	Portugal	15.51968020472238	38.991771925109525
9640	1987M06	6	Portugal	18.33689313640667	25.568897960145765
11440	1987M07	7	Portugal	20.835044498184285	18.390166383402164
13240	1987M08	8	Portugal	21.40199919137714	19.05699507823019
15040	1987M09	9	Portugal	20.24995364233714	29.39239174008238
16840	1987M10	10	Portugal	17.540442185607148	58.10985651936082
18640	1987M11	11	Portugal	15.01715145974081	85.50192688251285
20440	1987M12	12	Portugal	13.191649664467622	101.26034837771952
676	1988M01	1	Portugal	12.171156383568952	91.28566178389366
2476	1988M02	2	Portugal	12.073733811392762	72.01679265137666
4276	1988M03	3	Portugal	12.80517272924662	69.44102663308666
6076	1988M04	4	Portugal	13.766430373476526	52.47438717799362
7876	1988M05	5	Portugal	15.51968020472238	38.991771925109525
9676	1988M06	6	Portugal	18.33689313640667	25.568897960145765
11476	1988M07	7	Portugal	20.835044498184285	18.390166383402164
13276	1988M08	8	Portugal	21.40199919137714	19.05699507823019
15076	1988M09	9	Portugal	20.24995364233714	29.39239174008238
16876	1988M10	10	Portugal	17.540442185607148	58.10985651936082
18676	1988M11	11	Portugal	15.01715145974081	85.50192688251285
20476	1988M12	12	Portugal	13.191649664467622	101.26034837771952
712	1989M01	1	Portugal	12.171156383568952	91.28566178389366
2512	1989M02	2	Portugal	12.073733811392762	72.01679265137666
4312	1989M03	3	Portugal	12.80517272924662	69.44102663308666
6112	1989M04	4	Portugal	13.766430373476526	52.47438717799362
7912	1989M05	5	Portugal	15.51968020472238	38.991771925109525
9712	1989M06	6	Portugal	18.33689313640667	25.568897960145765
11512	1989M07	7	Portugal	20.835044498184285	18.390166383402164
13312	1989M08	8	Portugal	21.40199919137714	19.05699507823019
15112	1989M09	9	Portugal	20.24995364233714	29.39239174008238
16912	1989M10	10	Portugal	17.540442185607148	58.10985651936082
18712	1989M11	11	Portugal	15.01715145974081	85.50192688251285
20512	1989M12	12	Portugal	13.191649664467622	101.26034837771952
748	1990M01	1	Portugal	12.171156383568952	91.28566178389366
2548	1990M02	2	Portugal	12.073733811392762	72.01679265137666
4348	1990M03	3	Portugal	12.80517272924662	69.44102663308666
6148	1990M04	4	Portugal	13.766430373476526	52.47438717799362
7948	1990M05	5	Portugal	15.51968020472238	38.991771925109525
9748	1990M06	6	Portugal	18.33689313640667	25.568897960145765
11548	1990M07	7	Portugal	20.835044498184285	18.390166383402164
13348	1990M08	8	Portugal	21.40199919137714	19.05699507823019
15148	1990M09	9	Portugal	20.24995364233714	29.39239174008238
16948	1990M10	10	Portugal	17.540442185607148	58.10985651936082
18748	1990M11	11	Portugal	15.01715145974081	85.50192688251285
20548	1990M12	12	Portugal	13.191649664467622	101.26034837771952
784	1991M01	1	Portugal	12.171156383568952	91.28566178389366
2584	1991M02	2	Portugal	12.073733811392762	72.01679265137666
4384	1991M03	3	Portugal	12.80517272924662	69.44102663308666
6184	1991M04	4	Portugal	13.766430373476526	52.47438717799362
7984	1991M05	5	Portugal	15.51968020472238	38.991771925109525
9784	1991M06	6	Portugal	18.33689313640667	25.568897960145765
11584	1991M07	7	Portugal	20.835044498184285	18.390166383402164
13384	1991M08	8	Portugal	21.40199919137714	19.05699507823019
15184	1991M09	9	Portugal	20.24995364233714	29.39239174008238
16984	1991M10	10	Portugal	17.540442185607148	58.10985651936082
18784	1991M11	11	Portugal	15.01715145974081	85.50192688251285
20584	1991M12	12	Portugal	13.191649664467622	101.26034837771952
820	1992M01	1	Portugal	12.171156383568952	91.28566178389366
2620	1992M02	2	Portugal	12.073733811392762	72.01679265137666
4420	1992M03	3	Portugal	12.80517272924662	69.44102663308666
6220	1992M04	4	Portugal	13.766430373476526	52.47438717799362
8020	1992M05	5	Portugal	15.51968020472238	38.991771925109525
9820	1992M06	6	Portugal	18.33689313640667	25.568897960145765
11620	1992M07	7	Portugal	20.835044498184285	18.390166383402164
13420	1992M08	8	Portugal	21.40199919137714	19.05699507823019
15220	1992M09	9	Portugal	20.24995364233714	29.39239174008238
17020	1992M10	10	Portugal	17.540442185607148	58.10985651936082
18820	1992M11	11	Portugal	15.01715145974081	85.50192688251285
20620	1992M12	12	Portugal	13.191649664467622	101.26034837771952
856	1993M01	1	Portugal	12.171156383568952	91.28566178389366
2656	1993M02	2	Portugal	12.073733811392762	72.01679265137666
4456	1993M03	3	Portugal	12.80517272924662	69.44102663308666
6256	1993M04	4	Portugal	13.766430373476526	52.47438717799362
8056	1993M05	5	Portugal	15.51968020472238	38.991771925109525
9856	1993M06	6	Portugal	18.33689313640667	25.568897960145765
11656	1993M07	7	Portugal	20.835044498184285	18.390166383402164
13456	1993M08	8	Portugal	21.40199919137714	19.05699507823019
15256	1993M09	9	Portugal	20.24995364233714	29.39239174008238
17056	1993M10	10	Portugal	17.540442185607148	58.10985651936082
18856	1993M11	11	Portugal	15.01715145974081	85.50192688251285
20656	1993M12	12	Portugal	13.191649664467622	101.26034837771952
892	1994M01	1	Portugal	12.171156383568952	91.28566178389366
2692	1994M02	2	Portugal	12.073733811392762	72.01679265137666
4492	1994M03	3	Portugal	12.80517272924662	69.44102663308666
6292	1994M04	4	Portugal	13.766430373476526	52.47438717799362
8092	1994M05	5	Portugal	15.51968020472238	38.991771925109525
9892	1994M06	6	Portugal	18.33689313640667	25.568897960145765
11692	1994M07	7	Portugal	20.835044498184285	18.390166383402164
13492	1994M08	8	Portugal	21.40199919137714	19.05699507823019
15292	1994M09	9	Portugal	20.24995364233714	29.39239174008238
17092	1994M10	10	Portugal	17.540442185607148	58.10985651936082
18892	1994M11	11	Portugal	15.01715145974081	85.50192688251285
20692	1994M12	12	Portugal	13.191649664467622	101.26034837771952
928	1995M01	1	Portugal	12.171156383568952	91.28566178389366
2728	1995M02	2	Portugal	12.073733811392762	72.01679265137666
4528	1995M03	3	Portugal	12.80517272924662	69.44102663308666
6328	1995M04	4	Portugal	13.766430373476526	52.47438717799362
8128	1995M05	5	Portugal	15.51968020472238	38.991771925109525
9928	1995M06	6	Portugal	18.33689313640667	25.568897960145765
11728	1995M07	7	Portugal	20.835044498184285	18.390166383402164
13528	1995M08	8	Portugal	21.40199919137714	19.05699507823019
15328	1995M09	9	Portugal	20.24995364233714	29.39239174008238
17128	1995M10	10	Portugal	17.540442185607148	58.10985651936082
18928	1995M11	11	Portugal	15.01715145974081	85.50192688251285
20728	1995M12	12	Portugal	13.191649664467622	101.26034837771952
964	1996M01	1	Portugal	12.171156383568952	91.28566178389366
2764	1996M02	2	Portugal	12.073733811392762	72.01679265137666
4564	1996M03	3	Portugal	12.80517272924662	69.44102663308666
6364	1996M04	4	Portugal	13.766430373476526	52.47438717799362
8164	1996M05	5	Portugal	15.51968020472238	38.991771925109525
9964	1996M06	6	Portugal	18.33689313640667	25.568897960145765
11764	1996M07	7	Portugal	20.835044498184285	18.390166383402164
13564	1996M08	8	Portugal	21.40199919137714	19.05699507823019
15364	1996M09	9	Portugal	20.24995364233714	29.39239174008238
17164	1996M10	10	Portugal	17.540442185607148	58.10985651936082
18964	1996M11	11	Portugal	15.01715145974081	85.50192688251285
20764	1996M12	12	Portugal	13.191649664467622	101.26034837771952
1000	1997M01	1	Portugal	12.171156383568952	91.28566178389366
2800	1997M02	2	Portugal	12.073733811392762	72.01679265137666
4600	1997M03	3	Portugal	12.80517272924662	69.44102663308666
6400	1997M04	4	Portugal	13.766430373476526	52.47438717799362
8200	1997M05	5	Portugal	15.51968020472238	38.991771925109525
10000	1997M06	6	Portugal	18.33689313640667	25.568897960145765
11800	1997M07	7	Portugal	20.835044498184285	18.390166383402164
13600	1997M08	8	Portugal	21.40199919137714	19.05699507823019
15400	1997M09	9	Portugal	20.24995364233714	29.39239174008238
17200	1997M10	10	Portugal	17.540442185607148	58.10985651936082
19000	1997M11	11	Portugal	15.01715145974081	85.50192688251285
20800	1997M12	12	Portugal	13.191649664467622	101.26034837771952
1036	1998M01	1	Portugal	12.171156383568952	91.28566178389366
2836	1998M02	2	Portugal	12.073733811392762	72.01679265137666
4636	1998M03	3	Portugal	12.80517272924662	69.44102663308666
6436	1998M04	4	Portugal	13.766430373476526	52.47438717799362
8236	1998M05	5	Portugal	15.51968020472238	38.991771925109525
10036	1998M06	6	Portugal	18.33689313640667	25.568897960145765
11836	1998M07	7	Portugal	20.835044498184285	18.390166383402164
